"scrape_datetime","country","movie name","release data","total groos","opening day","opening weekend","end off wek","lifetime"
"2023-03-21T12:42:51.662355","India"," My Husband’s Wife","2013/08/09 ","","","","","0.026"
"2023-03-21T12:42:51.662355","India"," Rabba Main Kya Karoon","2013/08/02 ","","0.18","0.78","1.09","1.09"
"2023-03-21T12:42:51.662355","India"," B.A. Pass","2013/08/02 ","","1.0","4.0","5.9","8.4"
"2023-03-21T12:42:51.662355","India"," Calapor","2013/08/02 ","","","","0.05","0.05"
"2023-03-21T12:42:51.662355","India"," Chor Chor Super Chor","2013/08/02 ","","","","0.07","0.07"
"2023-03-21T12:42:51.662355","India"," Issaq","2013/07/26 ","","0.78","2.5","4.0","4.0"
"2023-03-21T12:42:51.662355","India"," Luv U Soniyo","2013/07/26 ","","0.4","2.1","2.7","2.7"
"2023-03-21T12:42:51.662355","India"," Nasha","2013/07/26 ","","0.74","3.2","3.5","3.86"
"2023-03-21T12:42:51.662355","India"," Bajatey Raho","2013/07/26 ","","1.2","4.25","6.3","6.37"
"2023-03-21T12:42:51.662355","India"," Ramaiya Vastavaiya","2013/07/19 ","","4.1","15.3","26.85","36.3"
"2023-03-21T12:42:51.662355","India"," Ship Of Theseus","2013/07/19 ","","0.05","0.25","0.48","0.48"
"2023-03-21T12:42:51.662355","India"," D-Day","2013/07/19 ","","2.94","13.69","24.0","24.0"
"2023-03-21T12:42:51.662355","India"," Shorts","2013/07/12 ","","","","0.04","0.04"
"2023-03-21T12:42:51.662355","India"," Sixteen","2013/07/12 ","","","","1.24","1.44"
"2023-03-21T12:42:51.662355","India"," Bhaag Milkha Bhaag","2013/07/12 ","","8.65","32.3","52.44","108.93"
"2023-03-21T12:42:51.662355","India"," Tara – The Journey of Love & Passion","2013/07/12 ","","","","0.02","0.024"
"2023-03-21T12:42:51.662355","India"," Lootera","2013/07/05 ","","5.15","19.0","27.3","29.0"
"2023-03-21T12:42:51.662355","India"," Policegiri","2013/07/05 ","","3.25","8.9","13.67","16.81"
"2023-03-21T12:42:51.662355","India"," Ghanchakkar","2013/06/28 ","","7.2","22.3","31.6","34.0"
"2023-03-21T12:42:51.662355","India"," Raanjhanaa","2013/06/21 ","","5.12","20.08","33.93","60.35"
"2023-03-21T12:42:51.662355","India"," Enemmy – Law And Disorder","2013/06/21 ","","0.35","","1.5","1.71"
"2023-03-21T12:42:51.662355","India"," Shortcut Romeo","2013/06/21 ","","0.25","","2.25","2.58"
"2023-03-21T12:42:51.662355","India"," The Dirty Relation","2013/06/14 ","","","","","0.025"
"2023-03-21T12:42:51.662355","India"," Fukrey","2013/06/14 ","","2.62","9.82","18.42","36.5"
"2023-03-21T12:42:51.662355","India"," Ankur Arora Murder Case","2013/06/14 ","","0.12","1.05","","1.05"
"2023-03-21T12:42:51.662355","India"," Lakeer Ka Fakeer","2013/06/14 ","","","","","0.02"
"2023-03-21T12:42:51.662355","India"," Yamla Pagla Deewana 2","2013/06/07 ","","7.5","22.5","32.0","36.7"
"2023-03-21T12:42:51.662355","India"," Yeh Jawaani Hai Deewani","2013/05/31 ","","19.45","62.11","107.61","188.57"
"2023-03-21T12:42:51.662355","India"," Hum Hai Raahi CAR Ke","2013/05/24 ","","","0.5","0.69","0.72"
"2023-03-21T12:42:51.662355","India"," Zindagi 50-50","2013/05/24 ","","","","0.26","0.38"
"2023-03-21T12:42:51.662355","India"," Ishkq In Paris","2013/05/24 ","","","1.25","1.84","1.87"
"2023-03-21T12:42:51.662355","India"," Aurangzeb","2013/05/17 ","","3.92","12.86","19.6","22.35"
"2023-03-21T12:42:51.662355","India"," Beehad – The Ravines","2013/05/17 ","","","","","0.24"
"2023-03-21T12:42:51.662355","India"," I Don’t Luv U","2013/05/17 ","","","","0.34","0.45"
"2023-03-21T12:42:51.662355","India"," Four Two Ka One","2013/05/10 ","","","","0.03","0.03"
"2023-03-21T12:42:51.662355","India"," Go Goa Gone","2013/05/10 ","","3.75","12.9","19.92","25.16"
"2023-03-21T12:42:51.662355","India"," Gippi","2013/05/10 ","","0.75","3.0","4.5","4.5"
"2023-03-21T12:42:51.662355","India"," Shootout At Wadala","2013/05/03 ","","10.1","30.7","46.0","60.18"
"2023-03-21T12:42:51.662355","India"," Bin Phere Free Me Ttere","2013/05/03 ","","","","0.03","0.03"
"2023-03-21T12:42:51.662355","India"," Chhota Bheem and the throne of Bali","2013/05/03 ","","","","2.3","4.33"
"2023-03-21T12:42:51.662355","India"," Bombay Talkies","2013/05/03 ","","1.3","5.05","7.5","8.49"
"2023-03-21T12:42:51.662355","India"," Life Mein Hungama Hai","2013/04/26 ","","","","0.05","0.05"
"2023-03-21T12:42:51.662355","India"," Chehra","2013/04/26 ","","","","0.02","0.038"
"2023-03-21T12:42:51.662355","India"," Mai To Hu Hi Ulta","2013/04/26 ","","","","",""
"2023-03-21T12:42:51.662355","India"," Shree","2013/04/26 ","","","","0.32","0.32"
"2023-03-21T12:42:51.662355","India"," Aashiqui 2","2013/04/26 ","","6.25","20.5","38.4","78.42"
"2023-03-21T12:42:51.662355","India"," Ek Thi Daayan","2013/04/19 ","","6.24","18.07","25.8","25.8"
"2023-03-21T12:42:51.662355","India"," Murder Plan","2013/04/19 ","","","","","0.013"
"2023-03-21T12:42:51.662355","India"," The World of Fashion","2013/04/19 ","","","","","0.015"
"2023-03-21T12:42:51.662355","India"," 2 Little Indians","2013/04/19 ","","","","","0.021"
"2023-03-21T12:42:51.662355","India"," Nautanki Saala!","2013/04/12 ","","3.25","13.25","19.0","21.7"
"2023-03-21T12:42:51.662355","India"," Commando – A One Man Army","2013/04/12 ","","3.69","11.18","17.5","21.47"
"2023-03-21T12:42:51.662355","India"," Rise Of The Zombie","2013/04/05 ","","","","","0.31"
"2023-03-21T12:42:51.662355","India"," Chashme Baddoor","2013/04/05 ","","5.18","19.2","30.0","41.68"
"2023-03-21T12:42:51.662355","India"," Himmatwala","2013/03/29 ","","12.1","31.1","","47.45"
"2023-03-21T12:42:51.662355","India"," Sona Spa","2013/03/22 ","","","","0.23","0.23"
"2023-03-21T12:42:51.662355","India"," Aatma","2013/03/22 ","","","","","8.78"
"2023-03-21T12:42:51.662355","India"," Rangrezz","2013/03/21 ","","1.0","4.0","6.0","6.37"
"2023-03-21T12:42:51.662355","India"," Mere Dad Ki Maruti","2013/03/15 ","","1.03","4.59","8.09","12.54"
"2023-03-21T12:42:51.662355","India"," Jolly L.L.B.","2013/03/15 ","","3.12","12.51","19.52","32.71"
"2023-03-21T12:42:51.662355","India"," 3G","2013/03/15 ","","1.1","3.62","5.82","5.91"
"2023-03-21T12:42:51.662355","India"," Saare Jahaan Se Mehnga","2013/03/08 ","","","","0.73","0.84"
"2023-03-21T12:42:51.662355","India"," Saheb Biwi Aur Gangster Returns","2013/03/08 ","","3.5","12.75","18.25","21.95"
"2023-03-21T12:42:51.662355","India"," The Attacks Of 26/11","2013/03/01 ","","1.45","5.5","8.0","13.6"
"2023-03-21T12:42:51.662355","India"," I, Me Aur Main","2013/03/01 ","","","5.4","7.9","8.75"
"2023-03-21T12:42:51.662355","India"," Bloody Isshq","2013/03/01 ","","","","0.06","0.07"
"2023-03-21T12:42:51.662355","India"," Zila Ghaziabad","2013/02/22 ","","3.5","10.0","16.0","16.0"
"2023-03-21T12:42:51.662355","India"," Kai Po Che!","2013/02/22 ","","4.5","18.1","29.5","49.67"
"2023-03-21T12:42:51.662355","India"," Jayanta Bhai Ki Luv Story","2013/02/15 ","","0.5","2.5","","4.0"
"2023-03-21T12:42:51.662355","India"," Murder 3","2013/02/15 ","","4.52","13.31","20.95","22.88"
"2023-03-21T12:42:51.662355","India"," Special 26","2013/02/08 ","","7.0","27.0","44.0","66.8"
"2023-03-21T12:42:51.662355","India"," ABCD – Any Body Can Dance","2013/02/08 ","","5.5","19.5","32.2","45.5"
"2023-03-21T12:42:51.662355","India"," David","2013/02/01 ","","0.69","2.41","3.75","3.75"
"2023-03-21T12:42:51.662355","India"," Deewana Main Deewana","2013/02/01 ","","","","0.06","0.12"
"2023-03-21T12:42:51.662355","India"," Mai…","2013/02/01 ","","","","0.08","0.08"
"2023-03-21T12:42:51.662355","India"," Listen… Amaya","2013/02/01 ","","","","0.07","0.07"
"2023-03-21T12:42:51.662355","India"," Vishwaroop","2013/02/01 ","","1.89","7.56","","11.5"
"2023-03-21T12:42:51.662355","India"," Race 2","2013/01/25 ","","15.12","51.35","76.1","100.45"
"2023-03-21T12:42:51.662355","India"," AkaashVani","2013/01/25 ","","","","1.92","2.11"
"2023-03-21T12:42:51.662355","India"," Main Krishna Hoon","2013/01/25 ","","","","0.29","0.29"
"2023-03-21T12:42:51.662355","India"," Inkaar","2013/01/18 ","","1.75","6.35","9.5","9.5"
"2023-03-21T12:42:51.662355","India"," Bandook","2013/01/18 ","","","","0.08","0.096"
"2023-03-21T12:42:51.662355","India"," Mumbai Mirror","2013/01/18 ","","","","1.57","1.83"
"2023-03-21T12:42:51.662355","India"," Matru Ki Bijlee Ka Mandola","2013/01/11 ","","7.02","22.42","33.17","41.0"
"2023-03-21T12:42:51.662355","India"," Gangoobai","2013/01/11 ","","","","","0.01"
"2023-03-21T12:42:51.662355","India"," Pyaar Mein Aisa Hota Hai","2013/01/11 ","","","","","0.01"
"2023-03-21T12:42:51.662355","India"," Rajdhani Express","2013/01/04 ","","","","0.33","0.35"
"2023-03-21T12:42:51.662355","India"," Dekha Jo Pehli Baar","2013/01/04 ","","","","",""
"2023-03-21T12:42:51.662355","India"," Meri Shadi Karao","2013/01/04 ","","","","0.06","0.06"
"2023-03-21T12:42:51.662355","India"," Dehraadun Diary","2013/01/04 ","","","","0.33","0.35"
"2023-03-21T12:42:51.662355","India"," Table No. 21","2013/01/04 ","","1.55","5.84","9.5","10.9"
"2023-03-21T12:42:51.662355","UK"," Dhoom 3","2013/12/20 "," 2.710.319","","","",""
"2023-03-21T12:42:51.662355","UK"," R… Rajkumar","2013/12/06 "," 151.421","","","",""
"2023-03-21T12:42:51.662355","UK"," Bullett Raja","2013/11/29 "," 137.356","","","",""
"2023-03-21T12:42:51.662355","UK"," Gori Tere Pyaar Mein!","2013/11/22 "," 192.864","","","",""
"2023-03-21T12:42:51.662355","UK"," Singh Saab The Great","2013/11/22 "," 78.533","","","",""
"2023-03-21T12:42:51.662355","UK"," Goliyon Ki Raasleela Ram-leela","2013/11/15 "," 928.684","","","",""
"2023-03-21T12:42:51.662355","UK"," Bhaji In Problem","2013/11/15 "," 102.603","","","",""
"2023-03-21T12:42:51.662355","UK"," Krrish 3","2013/11/01 "," 834.447","","","",""
"2023-03-21T12:42:51.662355","UK"," Boss","2013/10/16 "," 322.322","","","",""
"2023-03-21T12:42:51.662355","UK"," Besharam","2013/10/02 "," 394.439","","","",""
"2023-03-21T12:42:51.662355","UK"," Warning","2013/09/27 "," 2.278","","","",""
"2023-03-21T12:42:51.662355","UK"," The Lunchbox","2013/09/20 "," 493.282","","","",""
"2023-03-21T12:42:51.662355","UK"," Phata Poster Nikhla Hero","2013/09/20 "," 154.753","","","",""
"2023-03-21T12:42:51.662355","UK"," Grand Masti","2013/09/13 "," 196.297","","","",""
"2023-03-21T12:42:51.662355","UK"," Shuddh Desi Romance","2013/09/06 "," 110.735","","","",""
"2023-03-21T12:42:51.662355","UK"," Satyagraha","2013/08/30 "," 232.297","","","",""
"2023-03-21T12:42:51.662355","UK"," Once Upon Ay Time In Mumbai Dobaara!","2013/08/15 "," 199.748","","","",""
"2023-03-21T12:42:51.662355","UK"," Chennai Express","2013/08/09 "," 2.181.425","","","",""
"2023-03-21T12:42:51.662355","UK"," Bajatey Raho","2013/07/26 "," 14.776","","","",""
"2023-03-21T12:42:51.662355","UK"," Ramaiya Vastavaiya","2013/07/19 "," 38.426","","","",""
"2023-03-21T12:42:51.662355","UK"," D-Day","2013/07/19 "," 38.541","","","",""
"2023-03-21T12:42:51.662355","UK"," Bhaag Milkha Bhaag","2013/07/12 "," 264.243","","","",""
"2023-03-21T12:42:51.662355","UK"," Lootera","2013/07/05 "," 115.108","","","",""
"2023-03-21T12:42:51.662355","UK"," Ghanchakkar","2013/06/28 "," 148.056","","","",""
"2023-03-21T12:42:51.662355","UK"," Raanjhanaa","2013/06/21 "," 147.535","","","",""
"2023-03-21T12:42:51.662355","UK"," Fukrey","2013/06/14 "," 35.356","","","",""
"2023-03-21T12:42:51.662355","UK"," Yamla Pagla Deewana 2","2013/06/07 "," 194.323","","","",""
"2023-03-21T12:42:51.662355","UK"," Yeh Jawaani Hai Deewani","2013/05/31 "," 1.071.363","","","",""
"2023-03-21T12:42:51.662355","UK"," Ishkq In Paris","2013/05/24 "," 23.670","","","",""
"2023-03-21T12:42:51.662355","UK"," Aurangzeb","2013/05/17 "," 46.888","","","",""
"2023-03-21T12:42:51.662355","UK"," Go Goa Gone","2013/05/10 "," 79.339","","","",""
"2023-03-21T12:42:51.662355","UK"," Shootout At Wadala","2013/05/03 "," 162.777","","","",""
"2023-03-21T12:42:51.662355","UK"," Ek Thi Daayan","2013/04/19 "," 64.907","","","",""
"2023-03-21T12:42:51.662355","UK"," Nautanki Saala!","2013/04/12 "," 20.239","","","",""
"2023-03-21T12:42:51.662355","UK"," Chashme Baddoor","2013/04/05 "," 108.834","","","",""
"2023-03-21T12:42:51.662355","UK"," Himmatwala","2013/03/29 "," 221.399","","","",""
"2023-03-21T12:42:51.662355","UK"," Rangrezz","2013/03/21 "," 12.726","","","",""
"2023-03-21T12:42:51.662355","UK"," The Attacks Of 26/11","2013/03/01 "," 52.601","","","",""
"2023-03-21T12:42:51.662355","UK"," I, Me Aur Main","2013/03/01 "," 47.875","","","",""
"2023-03-21T12:42:51.662355","UK"," Zila Ghaziabad","2013/02/22 "," 25.274","","","",""
"2023-03-21T12:42:51.662355","UK"," Kai Po Che!","2013/02/22 "," 197.392","","","",""
"2023-03-21T12:42:51.662355","UK"," Murder 3","2013/02/15 "," 36.221","","","",""
"2023-03-21T12:42:51.662355","UK"," Special 26","2013/02/08 "," 239.093","","","",""
"2023-03-21T12:42:51.662355","UK"," Race 2","2013/01/25 "," 913.363","","","",""
"2023-03-21T12:42:51.662355","UK"," Mumbai Mirror","2013/01/18 "," 6.833","","","",""
"2023-03-21T12:42:51.662355","UK"," Matru Ki Bijlee Ka Mandola","2013/01/11 "," 166.659","","","",""
"2023-03-21T12:42:51.662355","UK"," Table No. 21","2013/01/04 "," 29.698","","","",""
"2023-03-21T12:42:51.662355","US"," Dhoom 3","2013/12/20 "," 8.090.250","","","",""
"2023-03-21T12:42:51.662355","US"," R… Rajkumar","2013/12/06 "," 124.669","","","",""
"2023-03-21T12:42:51.662355","US"," Bullett Raja","2013/11/29 "," 175.727","","","",""
"2023-03-21T12:42:51.662355","US"," Gori Tere Pyaar Mein!","2013/11/22 "," 325.885","","","",""
"2023-03-21T12:42:51.662355","US"," Singh Saab The Great","2013/11/22 "," 223.660","","","",""
"2023-03-21T12:42:51.662355","US"," Goliyon Ki Raasleela Ram-leela","2013/11/15 "," 2.674.134","","","",""
"2023-03-21T12:42:51.662355","US"," Krrish 3","2013/11/01 "," 2.191.343","","","",""
"2023-03-21T12:42:51.662355","US"," Mickey Virus","2013/10/25 "," 24.100","","","",""
"2023-03-21T12:42:51.662355","US"," Shahid","2013/10/18 "," 11.377","","","",""
"2023-03-21T12:42:51.662355","US"," Boss","2013/10/16 "," 184.000","","","",""
"2023-03-21T12:42:51.662355","US"," War Chhod Na Yaar","2013/10/11 "," 5.759","","","",""
"2023-03-21T12:42:51.662355","US"," Besharam","2013/10/02 "," 504.000","","","",""
"2023-03-21T12:42:51.662355","US"," The Lunchbox","2013/09/20 "," 4.050.393","","","",""
"2023-03-21T12:42:51.662355","US"," Phata Poster Nikhla Hero","2013/09/20 "," 390.207","","","",""
"2023-03-21T12:42:51.662355","US"," Grand Masti","2013/09/13 "," 404.789","","","",""
"2023-03-21T12:42:51.662355","US"," Zanjeer","2013/09/06 "," 108.110","","","",""
"2023-03-21T12:42:51.662355","US"," Shuddh Desi Romance","2013/09/06 "," 641.000","","","",""
"2023-03-21T12:42:51.662355","US"," Satyagraha","2013/08/30 "," 738.525","","","",""
"2023-03-21T12:42:51.662355","US"," Madras Cafe","2013/08/23 "," 501.038","","","",""
"2023-03-21T12:42:51.662355","US"," Once Upon Ay Time In Mumbai Dobaara!","2013/08/15 "," 421.941","","","",""
"2023-03-21T12:42:51.662355","US"," Chennai Express","2013/08/09 "," 5.306.729","","","",""
"2023-03-21T12:42:51.662355","US"," Bajatey Raho","2013/07/26 "," 35.400","","","",""
"2023-03-21T12:42:51.662355","US"," Ramaiya Vastavaiya","2013/07/19 "," 52.200","","","",""
"2023-03-21T12:42:51.662355","US"," D-Day","2013/07/19 "," 99.000","","","",""
"2023-03-21T12:42:51.662355","US"," Bhaag Milkha Bhaag","2013/07/12 "," 1.626.289","","","",""
"2023-03-21T12:42:51.662355","US"," Lootera","2013/07/05 "," 581.813","","","",""
"2023-03-21T12:42:51.662355","US"," Ghanchakkar","2013/06/28 "," 203.044","","","",""
"2023-03-21T12:42:51.662355","US"," Raanjhanaa","2013/06/21 "," 903.232","","","",""
"2023-03-21T12:42:51.662355","US"," Fukrey","2013/06/14 "," 125.279","","","",""
"2023-03-21T12:42:51.662355","US"," Yamla Pagla Deewana 2","2013/06/07 "," 221.000","","","",""
"2023-03-21T12:42:51.662355","US"," Yeh Jawaani Hai Deewani","2013/05/31 "," 3.827.466","","","",""
"2023-03-21T12:42:51.662355","US"," Ishkq In Paris","2013/05/24 "," 6.732","","","",""
"2023-03-21T12:42:51.662355","US"," Aurangzeb","2013/05/17 "," 149.000","","","",""
"2023-03-21T12:42:51.662355","US"," Go Goa Gone","2013/05/10 "," 298.457","","","",""
"2023-03-21T12:42:51.662355","US"," Shootout At Wadala","2013/05/03 "," 369.573","","","",""
"2023-03-21T12:42:51.662355","US"," Ek Thi Daayan","2013/04/19 "," 112.135","","","",""
"2023-03-21T12:42:51.662355","US"," Nautanki Saala!","2013/04/12 "," 127.844","","","",""
"2023-03-21T12:42:51.662355","US"," Chashme Baddoor","2013/04/05 "," 253.529","","","",""
"2023-03-21T12:42:51.662355","US"," Himmatwala","2013/03/29 "," 270.880","","","",""
"2023-03-21T12:42:51.662355","US"," Rangrezz","2013/03/21 "," 6.108","","","",""
"2023-03-21T12:42:51.662355","US"," The Attacks Of 26/11","2013/03/01 "," 248.346","","","",""
"2023-03-21T12:42:51.662355","US"," I, Me Aur Main","2013/03/01 "," 100.767","","","",""
"2023-03-21T12:42:51.662355","US"," Kai Po Che!","2013/02/22 "," 1.122.527","","","",""
"2023-03-21T12:42:51.662355","US"," Zila Ghaziabad","2013/02/22 "," 26.977","","","",""
"2023-03-21T12:42:51.662355","US"," Murder 3","2013/02/15 "," 31.697","","","",""
"2023-03-21T12:42:51.662355","US"," ABCD – Any Body Can Dance","2013/02/08 "," 221.908","","","",""
"2023-03-21T12:42:51.662355","US"," Special 26","2013/02/08 "," 1.078.960","","","",""
"2023-03-21T12:42:51.662355","US"," David","2013/02/01 "," 6.161","","","",""
"2023-03-21T12:42:51.662355","US"," Race 2","2013/01/25 "," 1.579.940","","","",""
"2023-03-21T12:42:51.662355","US"," Mumbai Mirror","2013/01/18 "," 4.550","","","",""
"2023-03-21T12:42:51.662355","US"," Matru Ki Bijlee Ka Mandola","2013/01/11 "," 338.726","","","",""
"2023-03-21T12:42:51.662355","US"," Table No. 21","2013/01/04 "," 46.720","","","",""
"2023-03-21T12:42:51.662355","AUS"," Dhoom 3","2013/12/20 "," 1.752.845","","","",""
"2023-03-21T12:42:51.662355","AUS"," R… Rajkumar","2013/12/06 "," 46.918","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bullett Raja","2013/11/29 "," 51.997","","","",""
"2023-03-21T12:42:51.662355","AUS"," Singh Saab The Great","2013/11/22 "," 84.487","","","",""
"2023-03-21T12:42:51.662355","AUS"," Gori Tere Pyaar Mein!","2013/11/22 "," 112.997","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bhaji In Problem","2013/11/15 "," 182.859","","","",""
"2023-03-21T12:42:51.662355","AUS"," Goliyon Ki Raasleela Ram-leela","2013/11/15 "," 541.628","","","",""
"2023-03-21T12:42:51.662355","AUS"," Krrish 3","2013/11/01 "," 457.544","","","",""
"2023-03-21T12:42:51.662355","AUS"," Shahid","2013/10/18 "," 6.007","","","",""
"2023-03-21T12:42:51.662355","AUS"," Boss","2013/10/16 "," 85.055","","","",""
"2023-03-21T12:42:51.662355","AUS"," Besharam","2013/10/02 "," 128.555","","","",""
"2023-03-21T12:42:51.662355","AUS"," The Lunchbox","2013/09/20 "," 1.553.792","","","",""
"2023-03-21T12:42:51.662355","AUS"," Phata Poster Nikhla Hero","2013/09/20 "," 52.288","","","",""
"2023-03-21T12:42:51.662355","AUS"," Grand Masti","2013/09/13 "," 109.990","","","",""
"2023-03-21T12:42:51.662355","AUS"," Zanjeer","2013/09/06 "," 15.965","","","",""
"2023-03-21T12:42:51.662355","AUS"," Shuddh Desi Romance","2013/09/06 "," 97.014","","","",""
"2023-03-21T12:42:51.662355","AUS"," Satyagraha","2013/08/30 "," 179.154","","","",""
"2023-03-21T12:42:51.662355","AUS"," Madras Cafe","2013/08/23 "," 90.975","","","",""
"2023-03-21T12:42:51.662355","AUS"," Once Upon Ay Time In Mumbai Dobaara!","2013/08/15 "," 104.573","","","",""
"2023-03-21T12:42:51.662355","AUS"," Chennai Express","2013/08/09 "," 801.860","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ramaiya Vastavaiya","2013/07/19 "," 17.153","","","",""
"2023-03-21T12:42:51.662355","AUS"," D-Day","2013/07/19 "," 40.022","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ship Of Theseus","2013/07/19 "," 2.422","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bhaag Milkha Bhaag","2013/07/12 "," 400.606","","","",""
"2023-03-21T12:42:51.662355","AUS"," Lootera","2013/07/05 "," 65.566","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ghanchakkar","2013/06/28 "," 56.696","","","",""
"2023-03-21T12:42:51.662355","AUS"," Raanjhanaa","2013/06/21 "," 96.676","","","",""
"2023-03-21T12:42:51.662355","AUS"," Fukrey","2013/06/14 "," 16.874","","","",""
"2023-03-21T12:42:51.662355","AUS"," Yamla Pagla Deewana 2","2013/06/07 "," 129.686","","","",""
"2023-03-21T12:42:51.662355","AUS"," Yeh Jawaani Hai Deewani","2013/05/31 "," 625.337","","","",""
